timestamp,temperatura,pH ,conductividad,TDS,Sal.[psu],Press.[psi],DO_mgL
2021-11-18 03:32:10,15.03,5.27,657,0.328999999999999,0.32,10.784,4.95
2021-11-18 03:32:15,15.03,5.27,657,0.328999999999999,0.32,10.784,4.93
2021-11-18 03:32:20,15.03,5.27,657,0.328999999999999,0.32,10.783,4.91
2021-11-18 03:32:25,15.03,5.27,657,0.328999999999999,0.32,10.784,4.9
2021-11-18 03:32:30,15.03,5.27,657,0.328999999999999,0.32,10.784,4.89
2021-11-18 03:32:35,15.03,5.27,657,0.328999999999999,0.32,10.783,4.85
2021-11-18 03:32:40,15.03,5.27,657,0.328999999999999,0.32,10.784,4.83
2021-11-18 03:32:45,15.03,5.27,657,0.328999999999999,0.32,10.785,4.82
2021-11-18 03:32:50,15.03,5.27,657,0.328999999999999,0.32,10.785,4.8
2021-11-18 03:32:55,15.03,5.27,657,0.328999999999999,0.32,10.786,4.78
2021-11-18 03:33:00,15.03,5.27,657,0.328999999999999,0.32,10.785,4.76
2021-11-18 03:33:05,15.03,5.27,657,0.328999999999999,0.32,10.784,4.76
2021-11-18 03:33:10,15.03,5.27,657,0.328999999999999,0.32,10.784,4.77
2021-11-18 03:33:15,15.03,5.27,657,0.328999999999999,0.32,10.785,4.77
2021-11-18 03:33:20,15.03,5.27,657,0.328999999999999,0.32,10.783,4.78
2021-11-18 03:33:25,15.03,5.27,657,0.328999999999999,0.32,10.783,4.77
2021-11-18 03:33:30,15.03,5.27,657,0.328999999999999,0.32,10.785,4.78
2021-11-18 03:33:35,15.03,5.27,657,0.328999999999999,0.32,10.783,4.77
2021-11-18 03:33:40,15.03,5.27,657,0.328999999999999,0.32,10.784,4.77
2021-11-18 03:33:45,15.03,5.27,657,0.328999999999999,0.32,10.785,4.77
2021-11-18 03:33:50,15.03,5.27,657,0.328999999999999,0.32,10.786,4.78
2021-11-18 03:33:55,15.03,5.27,657,0.328999999999999,0.32,10.786,4.81
2021-11-18 03:34:00,15.03,5.27,657,0.328999999999999,0.32,10.785,4.8
2021-11-18 03:34:05,15.03,5.27,657,0.328999999999999,0.32,10.785,4.79
2021-11-18 03:34:10,15.03,5.27,657,0.328999999999999,0.32,10.784,4.75
2021-11-18 03:34:15,15.03,5.27,657,0.328999999999999,0.32,10.785,4.8
2021-11-18 03:34:20,15.03,5.27,657,0.328999999999999,0.32,10.784,4.89
2021-11-18 03:34:25,15.02,5.27,657,0.328999999999999,0.32,10.784,4.91
2021-11-18 03:34:30,15.02,5.27,657,0.328999999999999,0.32,10.782,4.92
2021-11-18 03:34:35,15.02,5.27,657,0.328999999999999,0.32,10.783,4.9
2021-11-18 03:34:40,15.02,5.27,657,0.328999999999999,0.32,10.786,4.88
2021-11-18 03:34:45,15.02,5.27,657,0.328999999999999,0.32,10.783,4.86
2021-11-18 03:34:50,15.02,5.27,657,0.328999999999999,0.32,10.782,4.84
2021-11-18 03:34:55,15.02,5.27,657,0.328999999999999,0.32,10.782,4.82
2021-11-18 03:35:00,15.02,5.27,657,0.328999999999999,0.32,10.785,4.8
2021-11-18 03:35:05,15.02,5.27,657,0.328999999999999,0.32,10.786,4.78
2021-11-18 03:35:10,15.02,5.27,657,0.328999999999999,0.32,10.788,4.78
2021-11-18 03:35:15,15.02,5.27,657,0.328999999999999,0.32,10.787,4.79
2021-11-18 03:35:20,15.02,5.27,657,0.328999999999999,0.32,10.786,4.81
2021-11-18 03:35:25,15.02,5.27,657,0.328999999999999,0.32,10.786,4.8
2021-11-18 03:35:30,15.02,5.27,657,0.328999999999999,0.32,10.785,4.78
2021-11-18 03:35:35,15.02,5.27,657,0.328999999999999,0.32,10.786,4.76
2021-11-18 03:35:40,15.02,5.27,657,0.328999999999999,0.32,10.785,4.75
2021-11-18 03:35:45,15.02,5.27,657,0.328999999999999,0.32,10.784,4.75
2021-11-18 03:35:50,15.02,5.27,657,0.328999999999999,0.32,10.785,4.76
2021-11-18 03:35:55,15.02,5.27,657,0.328999999999999,0.32,10.783,4.78
2021-11-18 03:36:00,15.02,5.27,657,0.328999999999999,0.32,10.784,4.78
2021-11-18 03:36:05,15.01,5.27,657,0.328999999999999,0.32,10.783,4.77
2021-11-18 03:36:10,15.01,5.27,657,0.328999999999999,0.32,10.786,4.75
2021-11-18 03:36:15,15.01,5.27,657,0.328999999999999,0.32,10.786,4.73
2021-11-18 03:36:20,15.01,5.27,657,0.328999999999999,0.32,10.787,4.73
2021-11-18 03:36:25,15.01,5.27,657,0.328999999999999,0.32,10.786,4.73
2021-11-18 03:36:30,15.01,5.27,657,0.328999999999999,0.32,10.785,4.75
2021-11-18 03:36:35,15.01,5.27,657,0.328999999999999,0.32,10.785,4.78
2021-11-18 03:36:40,15.01,5.27,657,0.328999999999999,0.32,10.782,4.77
2021-11-18 03:36:45,15.01,5.27,657,0.328999999999999,0.32,10.783,4.75
2021-11-18 03:36:50,15.01,5.27,657,0.328999999999999,0.32,10.786,4.73
2021-11-18 03:36:55,15.01,5.27,657,0.328999999999999,0.32,10.784,4.71
2021-11-18 03:37:00,15.01,5.27,657,0.328999999999999,0.32,10.785,4.7
2021-11-18 03:37:05,15.01,5.27,657,0.328999999999999,0.32,10.787,4.67
2021-11-18 03:37:10,15.01,5.27,657,0.328999999999999,0.32,10.787,4.65
2021-11-18 03:37:15,15.01,5.27,657,0.328999999999999,0.32,10.786,4.64
2021-11-18 03:37:20,15.01,5.27,657,0.328999999999999,0.32,10.785,4.63
2021-11-18 03:37:25,15.01,5.27,657,0.328999999999999,0.32,10.785,4.6
2021-11-18 03:37:30,15.01,5.27,657,0.328999999999999,0.32,10.784,4.58
2021-11-18 03:37:35,15.01,5.27,657,0.328999999999999,0.32,10.782,4.57
2021-11-18 03:37:40,15.01,5.27,657,0.328999999999999,0.32,10.785,4.55
2021-11-18 03:37:45,15.01,5.27,657,0.328999999999999,0.32,10.783,4.52
2021-11-18 03:37:50,15.01,5.27,657,0.328999999999999,0.32,10.785,4.52
2021-11-18 03:37:55,15.01,5.27,657,0.328999999999999,0.32,10.783,4.52
2021-11-18 03:38:00,15.01,5.27,657,0.328999999999999,0.32,10.782,4.52
2021-11-18 03:38:05,15.01,5.27,657,0.328999999999999,0.32,10.782,4.55
2021-11-18 03:38:10,15.01,5.27,657,0.328999999999999,0.32,10.784,4.56
2021-11-18 03:38:15,15.01,5.27,657,0.328999999999999,0.32,10.784,4.57
2021-11-18 03:38:20,15.0,5.27,657,0.328999999999999,0.32,10.784,4.77
2021-11-18 03:38:25,15.0,5.27,657,0.328999999999999,0.32,10.784,4.86
2021-11-18 03:38:30,15.0,5.27,657,0.328999999999999,0.32,10.785,4.84
2021-11-18 03:38:35,15.0,5.27,657,0.328999999999999,0.32,10.786,4.82
2021-11-18 03:38:40,15.0,5.27,657,0.328999999999999,0.32,10.785,4.79
2021-11-18 03:38:45,15.0,5.27,657,0.328999999999999,0.32,10.784,4.77
2021-11-18 03:38:50,15.0,5.27,657,0.328999999999999,0.32,10.784,4.75
2021-11-18 03:38:55,15.0,5.27,657,0.328999999999999,0.32,10.784,4.75
2021-11-18 03:39:00,15.0,5.27,657,0.328999999999999,0.32,10.785,4.78
2021-11-18 03:39:05,15.0,5.27,657,0.328999999999999,0.32,10.785,4.8
2021-11-18 03:39:10,15.0,5.27,657,0.328999999999999,0.32,10.783,4.8
2021-11-18 03:39:15,15.0,5.27,657,0.328999999999999,0.32,10.785,4.79
2021-11-18 03:39:20,15.0,5.27,657,0.328999999999999,0.32,10.783,4.77
2021-11-18 03:39:25,15.0,5.27,657,0.328999999999999,0.32,10.785,4.76
2021-11-18 03:39:30,15.0,5.27,657,0.328999999999999,0.32,10.784,4.75
2021-11-18 03:39:35,15.0,5.27,657,0.328999999999999,0.32,10.786,4.74
2021-11-18 03:39:40,15.0,5.27,657,0.328999999999999,0.32,10.784,4.8
2021-11-18 03:39:45,14.99,5.27,657,0.328999999999999,0.32,10.785,4.83
2021-11-18 03:39:50,14.99,5.27,657,0.328999999999999,0.32,10.784,4.84
2021-11-18 03:39:55,14.99,5.27,657,0.328999999999999,0.32,10.784,4.83
2021-11-18 03:40:00,14.99,5.27,657,0.328999999999999,0.32,10.786,4.81
2021-11-18 03:40:05,14.99,5.27,657,0.328999999999999,0.32,10.786,4.78
2021-11-18 03:40:10,14.99,5.27,657,0.328999999999999,0.32,10.786,4.76
2021-11-18 03:40:15,14.99,5.27,657,0.328999999999999,0.32,10.787,4.75
2021-11-18 03:40:20,14.99,5.27,657,0.328999999999999,0.32,10.784,4.74
2021-11-18 03:40:25,14.99,5.27,657,0.328999999999999,0.32,10.7809999999999,4.73
2021-11-18 03:40:30,14.99,5.27,657,0.328999999999999,0.32,10.7809999999999,4.76
2021-11-18 03:40:35,14.99,5.27,657,0.328999999999999,0.32,10.782,4.82
2021-11-18 03:40:40,14.99,5.27,657,0.328999999999999,0.32,10.783,4.82
2021-11-18 03:40:45,14.99,5.27,657,0.328999999999999,0.32,10.7809999999999,4.78
2021-11-18 03:40:50,14.99,5.27,657,0.328999999999999,0.32,10.782,4.74
2021-11-18 03:40:55,14.99,5.27,657,0.328999999999999,0.32,10.783,4.71
2021-11-18 03:41:00,14.99,5.27,657,0.328999999999999,0.32,10.783,4.73
2021-11-18 03:41:05,14.99,5.27,657,0.328999999999999,0.32,10.784,4.87
2021-11-18 03:41:10,14.99,5.27,657,0.328999999999999,0.32,10.784,4.92
2021-11-18 03:41:15,14.99,5.27,657,0.328999999999999,0.32,10.783,4.9
2021-11-18 03:41:20,14.99,5.27,657,0.328999999999999,0.32,10.782,4.86
2021-11-18 03:41:25,14.99,5.27,657,0.328999999999999,0.32,10.783,4.85
2021-11-18 03:41:30,14.99,5.27,657,0.328999999999999,0.32,10.785,4.83
2021-11-18 03:41:35,14.99,5.27,657,0.328999999999999,0.32,10.784,4.81
2021-11-18 03:41:40,14.99,5.27,657,0.328999999999999,0.32,10.785,4.79
2021-11-18 03:41:45,14.99,5.27,657,0.328999999999999,0.32,10.783,4.76
2021-11-18 03:41:50,14.98,5.27,657,0.328999999999999,0.32,10.784,4.87
2021-11-18 03:41:55,14.98,5.27,657,0.328999999999999,0.32,10.782,4.89
2021-11-18 03:42:00,14.98,5.27,657,0.328999999999999,0.32,10.783,4.86
2021-11-18 03:42:05,14.98,5.27,657,0.328999999999999,0.32,10.783,4.84
2021-11-18 03:42:10,14.98,5.27,657,0.328999999999999,0.32,10.782,4.84
2021-11-18 03:42:15,14.98,5.27,657,0.328999999999999,0.32,10.782,4.87
2021-11-18 03:42:20,14.98,5.27,657,0.328999999999999,0.32,10.784,4.89
2021-11-18 03:42:25,14.98,5.27,657,0.328999999999999,0.32,10.786,4.86
2021-11-18 03:42:30,14.98,5.27,657,0.328999999999999,0.32,10.785,4.86
2021-11-18 03:42:35,14.98,5.27,657,0.328999999999999,0.32,10.783,4.88
2021-11-18 03:42:40,14.98,5.27,657,0.328999999999999,0.32,10.784,4.89
2021-11-18 03:42:45,14.98,5.27,657,0.328999999999999,0.32,10.784,4.87
2021-11-18 03:42:50,14.98,5.27,657,0.328999999999999,0.32,10.783,4.87
2021-11-18 03:42:55,14.98,5.27,657,0.328999999999999,0.32,10.783,4.85
2021-11-18 03:43:00,14.98,5.27,657,0.328999999999999,0.32,10.783,4.83
2021-11-18 03:43:05,14.98,5.27,657,0.328999999999999,0.32,10.784,4.82
2021-11-18 03:43:10,14.98,5.27,657,0.328999999999999,0.32,10.783,4.8
2021-11-18 03:43:15,14.98,5.27,657,0.328999999999999,0.32,10.783,4.93
2021-11-18 03:43:20,14.98,5.27,657,0.328999999999999,0.32,10.784,4.99
2021-11-18 03:43:25,14.98,5.27,657,0.328999999999999,0.32,10.783,4.98
2021-11-18 03:43:30,14.98,5.27,657,0.328999999999999,0.32,10.782,4.97
2021-11-18 03:43:35,14.97,5.27,657,0.328999999999999,0.32,10.7809999999999,4.96
2021-11-18 03:43:40,14.97,5.27,657,0.328999999999999,0.32,10.783,4.93
2021-11-18 03:43:45,14.97,5.27,657,0.328999999999999,0.32,10.786,4.94
2021-11-18 03:43:50,14.97,5.27,657,0.328999999999999,0.32,10.788,4.93
2021-11-18 03:43:55,14.97,5.27,657,0.328999999999999,0.32,10.785,4.92
2021-11-18 03:44:00,14.97,5.27,657,0.328999999999999,0.32,10.785,4.94
2021-11-18 03:44:05,14.97,5.27,657,0.328999999999999,0.32,10.786,5.01
2021-11-18 03:44:10,14.97,5.27,657,0.328999999999999,0.32,10.785,5.05
2021-11-18 03:44:15,14.97,5.27,657,0.328999999999999,0.32,10.784,5.05
2021-11-18 03:44:20,14.97,5.27,657,0.328999999999999,0.32,10.784,5.02
2021-11-18 03:44:25,14.97,5.27,657,0.328999999999999,0.32,10.783,4.98
2021-11-18 03:44:30,14.97,5.27,657,0.328999999999999,0.32,10.782,4.97
2021-11-18 03:44:35,14.97,5.27,657,0.328999999999999,0.32,10.782,5.06
2021-11-18 03:44:40,14.97,5.27,657,0.328999999999999,0.32,10.7809999999999,5.09
2021-11-18 03:44:45,14.97,5.27,657,0.328999999999999,0.32,10.7809999999999,5.07
2021-11-18 03:44:50,14.97,5.27,657,0.328999999999999,0.32,10.7809999999999,5.04
2021-11-18 03:44:55,14.97,5.27,657,0.328999999999999,0.32,10.779,5.04
2021-11-18 03:45:00,14.97,5.27,657,0.328999999999999,0.32,10.78,5.03
2021-11-18 03:45:05,14.97,5.27,657,0.328999999999999,0.32,10.78,5.01
2021-11-18 03:45:10,14.97,5.27,657,0.328999999999999,0.32,10.784,4.97
2021-11-18 03:45:15,14.97,5.27,657,0.328999999999999,0.32,10.785,4.94
2021-11-18 03:45:20,14.97,5.27,657,0.328999999999999,0.32,10.786,4.97
2021-11-18 03:45:25,14.97,5.27,657,0.328999999999999,0.32,10.783,5.0
2021-11-18 03:45:30,14.97,5.27,657,0.328999999999999,0.32,10.783,5.01
2021-11-18 03:45:35,14.97,5.27,657,0.328999999999999,0.32,10.782,4.99
2021-11-18 03:45:40,14.97,5.26,657,0.328999999999999,0.32,10.783,4.93
2021-11-18 03:45:45,14.97,5.26,657,0.328999999999999,0.32,10.783,4.89
2021-11-18 03:45:50,14.97,5.27,657,0.328999999999999,0.32,10.783,4.86
2021-11-18 03:45:55,14.97,5.27,657,0.328999999999999,0.32,10.784,4.83
2021-11-18 03:46:00,14.97,5.27,657,0.328999999999999,0.32,10.784,4.81
2021-11-18 03:46:05,14.97,5.27,657,0.328999999999999,0.32,10.785,4.81
2021-11-18 03:46:10,14.97,5.27,657,0.328999999999999,0.32,10.785,4.81
2021-11-18 03:46:15,14.96,5.27,657,0.328999999999999,0.32,10.784,4.85
2021-11-18 03:46:20,14.97,5.27,657,0.328999999999999,0.32,10.787,4.85
2021-11-18 03:46:25,14.96,5.27,657,0.328999999999999,0.32,10.784,4.84
2021-11-18 03:46:30,14.96,5.27,657,0.328999999999999,0.32,10.784,4.87
2021-11-18 03:46:35,14.96,5.27,657,0.328999999999999,0.32,10.785,4.88
2021-11-18 03:46:40,14.96,5.27,657,0.328999999999999,0.32,10.785,4.88
2021-11-18 03:46:45,14.96,5.27,657,0.328999999999999,0.32,10.784,4.84
2021-11-18 03:46:50,14.96,5.27,657,0.328999999999999,0.32,10.784,4.81
2021-11-18 03:46:55,14.96,5.27,657,0.328999999999999,0.32,10.785,4.76
2021-11-18 03:47:00,14.96,5.27,657,0.328999999999999,0.32,10.784,4.74
2021-11-18 03:47:05,14.96,5.27,657,0.328999999999999,0.32,10.782,4.72
2021-11-18 03:47:10,14.96,5.27,657,0.328999999999999,0.32,10.782,4.69
2021-11-18 03:47:15,14.96,5.27,657,0.328999999999999,0.32,10.783,4.68
2021-11-18 03:47:20,14.96,5.27,657,0.328999999999999,0.32,10.782,4.69
2021-11-18 03:47:25,14.96,5.27,657,0.328999999999999,0.32,10.783,4.68
2021-11-18 03:47:30,14.96,5.27,657,0.328999999999999,0.32,10.784,4.68
2021-11-18 03:47:35,14.96,5.27,657,0.328999999999999,0.32,10.782,4.69
2021-11-18 03:47:40,14.96,5.27,657,0.328999999999999,0.32,10.783,4.7
2021-11-18 03:47:45,14.96,5.27,657,0.328999999999999,0.32,10.782,4.7
2021-11-18 03:47:50,14.96,5.27,657,0.328999999999999,0.32,10.782,4.78
2021-11-18 03:47:55,14.96,5.27,657,0.328999999999999,0.32,10.782,4.78
2021-11-18 03:48:00,14.96,5.26,657,0.328999999999999,0.32,10.784,4.75
2021-11-18 03:48:05,14.96,5.27,657,0.328999999999999,0.32,10.785,4.72
2021-11-18 03:48:10,14.96,5.27,657,0.328999999999999,0.32,10.786,4.7
2021-11-18 03:48:15,14.96,5.27,657,0.328999999999999,0.32,10.786,4.67
2021-11-18 03:48:20,14.96,5.27,657,0.328999999999999,0.32,10.785,4.66
2021-11-18 03:48:25,14.96,5.27,657,0.328999999999999,0.32,10.787,4.66
2021-11-18 03:48:30,14.95,5.27,657,0.328999999999999,0.32,10.786,4.72
2021-11-18 03:48:35,14.95,5.27,657,0.328999999999999,0.32,10.785,4.84
2021-11-18 03:48:40,14.95,5.27,657,0.328999999999999,0.32,10.784,4.85
2021-11-18 03:48:45,14.95,5.27,657,0.328999999999999,0.32,10.783,4.82
2021-11-18 03:48:50,14.95,5.27,657,0.328999999999999,0.32,10.784,4.81
2021-11-18 03:48:55,14.94,5.27,657,0.328999999999999,0.32,10.783,4.81
2021-11-18 03:49:00,14.94,5.27,657,0.328999999999999,0.32,10.785,4.8
2021-11-18 03:49:05,14.94,5.27,657,0.328999999999999,0.32,10.784,4.79
2021-11-18 03:49:10,14.95,5.27,657,0.328999999999999,0.32,10.782,4.77
2021-11-18 03:49:15,14.95,5.26,657,0.328999999999999,0.32,10.784,4.75
2021-11-18 03:49:20,14.95,5.27,657,0.328999999999999,0.32,10.786,4.75
2021-11-18 03:49:25,14.94,5.27,657,0.328999999999999,0.32,10.785,4.77
2021-11-18 03:49:30,14.94,5.27,657,0.328999999999999,0.32,10.783,4.77
2021-11-18 03:49:35,14.94,5.27,657,0.328999999999999,0.32,10.7809999999999,4.77
2021-11-18 03:49:40,14.94,5.27,657,0.328999999999999,0.32,10.7809999999999,4.76
2021-11-18 03:49:45,14.94,5.27,657,0.328999999999999,0.32,10.7809999999999,4.75
2021-11-18 03:49:50,14.94,5.27,657,0.328999999999999,0.32,10.78,4.74
2021-11-18 03:49:55,14.94,5.27,657,0.328999999999999,0.32,10.78,4.74
2021-11-18 03:50:00,14.94,5.26,657,0.328999999999999,0.32,10.779,4.73
2021-11-18 03:50:05,14.94,5.26,657,0.328999999999999,0.32,10.779,4.73
2021-11-18 03:50:10,14.94,5.27,657,0.328999999999999,0.32,10.78,4.76
2021-11-18 03:50:15,14.94,5.26,657,0.328999999999999,0.32,10.7779999999999,4.79
2021-11-18 03:50:20,14.94,5.26,657,0.328999999999999,0.32,10.78,4.82
2021-11-18 03:50:25,14.94,5.27,657,0.328999999999999,0.32,10.78,4.82
2021-11-18 03:50:30,14.94,5.27,657,0.328999999999999,0.32,10.78,4.8
2021-11-18 03:50:35,14.94,5.27,657,0.328999999999999,0.32,10.779,4.78
2021-11-18 03:50:40,14.94,5.27,657,0.328999999999999,0.32,10.78,4.76
2021-11-18 03:50:45,14.94,5.27,657,0.328999999999999,0.32,10.78,4.74
2021-11-18 03:50:50,14.94,5.27,657,0.328999999999999,0.32,10.7809999999999,4.74
2021-11-18 03:50:55,14.94,5.27,657,0.328999999999999,0.32,10.7809999999999,4.75
2021-11-18 03:51:00,14.94,5.27,657,0.328999999999999,0.32,10.7809999999999,4.77
2021-11-18 03:51:05,14.94,5.27,657,0.328999999999999,0.32,10.7809999999999,4.77
2021-11-18 03:51:10,14.94,5.27,657,0.328999999999999,0.32,10.78,4.8
2021-11-18 03:51:15,14.94,5.27,657,0.328999999999999,0.32,10.7809999999999,4.82
2021-11-18 03:51:20,14.93,5.27,657,0.328999999999999,0.32,10.7809999999999,4.83
2021-11-18 03:51:25,14.93,5.26,657,0.328999999999999,0.32,10.7809999999999,4.82
2021-11-18 03:51:30,14.93,5.27,657,0.328999999999999,0.32,10.7809999999999,4.83
2021-11-18 03:51:35,14.93,5.26,657,0.328999999999999,0.32,10.782,4.84
2021-11-18 03:51:40,14.93,5.26,657,0.328999999999999,0.32,10.78,4.82
2021-11-18 03:51:45,14.93,5.27,657,0.328999999999999,0.32,10.78,4.79
2021-11-18 03:51:50,14.93,5.26,657,0.328999999999999,0.32,10.783,4.77
2021-11-18 03:51:55,14.93,5.26,657,0.328999999999999,0.32,10.783,4.75
2021-11-18 03:52:00,14.93,5.26,657,0.328999999999999,0.32,10.784,4.75
2021-11-18 03:52:05,14.93,5.26,657,0.328999999999999,0.32,10.785,4.75
2021-11-18 03:52:10,14.93,5.26,657,0.328999999999999,0.32,10.788,4.77
2021-11-18 03:52:15,14.93,5.27,657,0.328999999999999,0.32,10.785,4.76
2021-11-18 03:52:20,14.93,5.26,657,0.328999999999999,0.32,10.784,4.75
2021-11-18 03:52:25,14.93,5.26,657,0.328999999999999,0.32,10.783,4.74
2021-11-18 03:52:30,14.93,5.27,657,0.328999999999999,0.32,10.784,4.72
2021-11-18 03:52:35,14.93,5.26,657,0.328999999999999,0.32,10.783,4.73
2021-11-18 03:52:40,14.93,5.26,657,0.328999999999999,0.32,10.7809999999999,4.78
2021-11-18 03:52:45,14.93,5.26,657,0.328999999999999,0.32,10.7809999999999,4.78
2021-11-18 03:52:50,14.93,5.26,657,0.328999999999999,0.32,10.7809999999999,4.78
2021-11-18 03:52:55,14.93,5.26,657,0.328999999999999,0.32,10.78,4.85
2021-11-18 03:53:00,14.93,5.26,657,0.328999999999999,0.32,10.782,4.86
2021-11-18 03:53:05,14.93,5.26,657,0.328999999999999,0.32,10.783,4.83
2021-11-18 03:53:10,14.93,5.26,657,0.328999999999999,0.32,10.785,4.81
2021-11-18 03:53:15,14.93,5.26,657,0.328999999999999,0.32,10.785,4.79
2021-11-18 03:53:20,14.93,5.26,657,0.328999999999999,0.32,10.784,4.76
2021-11-18 03:53:25,14.93,5.26,657,0.328999999999999,0.32,10.786,4.74
2021-11-18 03:53:30,14.93,5.26,657,0.328999999999999,0.32,10.784,4.72
2021-11-18 03:53:35,14.93,5.26,657,0.328999999999999,0.32,10.783,4.71
2021-11-18 03:53:40,14.93,5.26,657,0.328999999999999,0.32,10.785,4.7
2021-11-18 03:53:45,14.93,5.26,657,0.328999999999999,0.32,10.784,4.69
2021-11-18 03:53:50,14.93,5.26,657,0.328999999999999,0.32,10.783,4.69
2021-11-18 03:53:55,14.92,5.26,657,0.328999999999999,0.32,10.782,4.69
2021-11-18 03:54:00,14.92,5.26,657,0.328999999999999,0.32,10.784,4.69
2021-11-18 03:54:05,14.92,5.26,657,0.328999999999999,0.32,10.783,4.69
2021-11-18 03:54:10,14.92,5.26,657,0.328999999999999,0.32,10.782,4.7
2021-11-18 03:54:15,14.92,5.26,657,0.328999999999999,0.32,10.783,4.71
2021-11-18 03:54:20,14.92,5.26,657,0.328999999999999,0.32,10.783,4.72
2021-11-18 03:54:25,14.92,5.26,657,0.328999999999999,0.32,10.785,4.73
2021-11-18 03:54:30,14.92,5.26,657,0.328999999999999,0.32,10.785,4.71
2021-11-18 03:54:35,14.92,5.26,657,0.328999999999999,0.32,10.785,4.69
2021-11-18 03:54:40,14.92,5.26,657,0.328999999999999,0.32,10.783,4.67
2021-11-18 03:54:45,14.92,5.26,657,0.328999999999999,0.32,10.784,4.65
2021-11-18 03:54:50,14.92,5.26,657,0.328999999999999,0.32,10.783,4.64
2021-11-18 03:54:55,14.92,5.26,657,0.328999999999999,0.32,10.7809999999999,4.66
2021-11-18 03:55:00,14.92,5.26,657,0.328999999999999,0.32,10.78,4.69
2021-11-18 03:55:05,14.92,5.26,657,0.328999999999999,0.32,10.78,4.72
2021-11-18 03:55:10,14.91,5.26,657,0.328999999999999,0.32,10.779,4.75
2021-11-18 03:55:15,14.91,5.26,657,0.328999999999999,0.32,10.78,4.76
2021-11-18 03:55:20,14.91,5.26,657,0.328999999999999,0.32,10.782,4.77
2021-11-18 03:55:25,14.92,5.26,657,0.328999999999999,0.32,10.782,4.77
2021-11-18 03:55:30,14.91,5.26,657,0.328999999999999,0.32,10.7809999999999,4.77
2021-11-18 03:55:35,14.91,5.26,657,0.328999999999999,0.32,10.782,4.78
2021-11-18 03:55:40,14.91,5.26,657,0.328999999999999,0.32,10.783,4.8
2021-11-18 03:55:45,14.91,5.26,657,0.328999999999999,0.32,10.7809999999999,4.81
2021-11-18 03:55:50,14.91,5.26,657,0.328999999999999,0.32,10.7809999999999,4.79
2021-11-18 03:55:55,14.91,5.26,657,0.328999999999999,0.32,10.779,4.8
2021-11-18 03:56:00,14.91,5.26,657,0.328999999999999,0.32,10.782,4.79
2021-11-18 03:56:05,14.91,5.26,657,0.328999999999999,0.32,10.783,4.78
2021-11-18 03:56:10,14.91,5.26,657,0.328999999999999,0.32,10.782,4.8
2021-11-18 03:56:15,14.91,5.26,657,0.328999999999999,0.32,10.779,4.9
2021-11-18 03:56:20,14.91,5.26,657,0.328999999999999,0.32,10.779,4.96
2021-11-18 03:56:25,14.91,5.26,657,0.328999999999999,0.32,10.78,4.98
2021-11-18 03:56:30,14.91,5.26,657,0.328999999999999,0.32,10.78,4.98
2021-11-18 03:56:35,14.91,5.26,657,0.328999999999999,0.32,10.7809999999999,4.96
2021-11-18 03:56:40,14.91,5.26,657,0.328999999999999,0.32,10.78,4.95
2021-11-18 03:56:45,14.91,5.26,657,0.328999999999999,0.32,10.779,4.93
2021-11-18 03:56:50,14.91,5.26,657,0.328999999999999,0.32,10.7779999999999,4.92
2021-11-18 03:56:55,14.91,5.26,657,0.328999999999999,0.32,10.78,4.91
2021-11-18 03:57:00,14.91,5.26,657,0.328999999999999,0.32,10.78,4.87
2021-11-18 03:57:05,14.91,5.26,657,0.328999999999999,0.32,10.7809999999999,4.84
2021-11-18 03:57:10,14.91,5.26,657,0.328999999999999,0.32,10.7809999999999,4.86
2021-11-18 03:57:15,14.91,5.26,657,0.328999999999999,0.32,10.7809999999999,4.87
2021-11-18 03:57:20,14.91,5.26,657,0.328999999999999,0.32,10.78,4.85
2021-11-18 03:57:25,14.9,5.26,658,0.328999999999999,0.32,10.78,4.84
2021-11-18 03:57:30,14.9,5.26,657,0.328999999999999,0.32,10.779,4.87
2021-11-18 03:57:35,14.9,5.26,657,0.328999999999999,0.32,10.78,4.97
2021-11-18 03:57:40,14.9,5.26,657,0.328999999999999,0.32,10.7809999999999,5.01
2021-11-18 03:57:45,14.9,5.26,657,0.328999999999999,0.32,10.783,5.0
2021-11-18 03:57:50,14.9,5.26,657,0.328999999999999,0.32,10.7809999999999,4.95
2021-11-18 03:57:55,14.9,5.26,657,0.328999999999999,0.32,10.782,4.9
2021-11-18 03:58:00,14.9,5.26,657,0.328999999999999,0.32,10.784,4.87
2021-11-18 03:58:05,14.9,5.26,657,0.328999999999999,0.32,10.783,4.85
2021-11-18 03:58:10,14.9,5.26,657,0.328999999999999,0.32,10.782,4.91
2021-11-18 03:58:15,14.9,5.26,657,0.328999999999999,0.32,10.782,4.89
2021-11-18 03:58:20,14.9,5.26,657,0.328999999999999,0.32,10.783,4.86
2021-11-18 03:58:25,14.9,5.26,657,0.328999999999999,0.32,10.7809999999999,4.83
2021-11-18 03:58:30,14.9,5.26,657,0.328999999999999,0.32,10.783,4.8
2021-11-18 03:58:35,14.9,5.26,657,0.328999999999999,0.32,10.783,4.77
2021-11-18 03:58:40,14.9,5.26,657,0.328999999999999,0.32,10.783,4.75
2021-11-18 03:58:45,14.9,5.26,657,0.328999999999999,0.32,10.782,4.75
2021-11-18 03:58:50,14.89,5.26,657,0.328999999999999,0.32,10.782,4.75
